google_folder_id,google_folder_name,google_folder_color_rgb,google_folder_url
1XhVuUQqMhyA-duMZXfknsf7HME3-48-P,135. Trường MN Thiện Long,#8f8f8f,https://drive.google.com/drive/folders/1XhVuUQqMhyA-duMZXfknsf7HME3-48-P
1BVnj8X6QnpR2TQ9QB6OyFwNuCZ1SJazG,135. Trường Mầm non Dền Thàng,#8f8f8f,https://drive.google.com/drive/folders/1BVnj8X6QnpR2TQ9QB6OyFwNuCZ1SJazG
1qr2LXEvoBbsf8qVDzDmeYAf7dPePwCDg,135. Trường Mầm non Minh Long,#8f8f8f,https://drive.google.com/drive/folders/1qr2LXEvoBbsf8qVDzDmeYAf7dPePwCDg
1VMw5HivaR1xqsfaH22MSLNH9JMF1Y8Nx,135. Trường Mầm non Phìn Hồ,#8f8f8f,https://drive.google.com/drive/folders/1VMw5HivaR1xqsfaH22MSLNH9JMF1Y8Nx
1nPnKKwf31h-UT7ViNBldugdsOgvdoBo0,136 Trường TH _ THCS Thị Xuân,#8f8f8f,https://drive.google.com/drive/folders/1nPnKKwf31h-UT7ViNBldugdsOgvdoBo0
1k0OLE9zTNgZmeNuaEK3zMVPgHI3tmOnd,136. PTDTBT THCS PA Cheo,#8f8f8f,https://drive.google.com/drive/folders/1k0OLE9zTNgZmeNuaEK3zMVPgHI3tmOnd
1nAV0NDnpioQOYmI4JNM8ZujeJSMVYUEp,136. Trường TH Thiện Ky,#8f8f8f,https://drive.google.com/drive/folders/1nAV0NDnpioQOYmI4JNM8ZujeJSMVYUEp
1YEVOkSP-lDDs4A-vDlDl3BGhG9IIg700,137 mầm non Sao Mai,#8f8f8f,https://drive.google.com/drive/folders/1YEVOkSP-lDDs4A-vDlDl3BGhG9IIg700
13AaBCamnkypFbuI_yr4RRgybt-KgXvHr,137. Trường MN số 2 Võ Lao,#8f8f8f,https://drive.google.com/drive/folders/13AaBCamnkypFbuI_yr4RRgybt-KgXvHr
16dIV6LFUygjQYtX-2jEMZhbNZ1te6yA6,137. Trường Mầm non Đức Quang,#8f8f8f,https://drive.google.com/drive/folders/16dIV6LFUygjQYtX-2jEMZhbNZ1te6yA6
1qAK9Sy5GcM2siqjGDg2d6Voh06AzmTKy,137. Trường TH&THCS Trùng Khánh ,#8f8f8f,https://drive.google.com/drive/folders/1qAK9Sy5GcM2siqjGDg2d6Voh06AzmTKy
1OR_KMVgVbSym-IauDcx_JPNDJhoXvTF2,138 TRƯỜNG TH ĐOÀI CÔN,#8f8f8f,https://drive.google.com/drive/folders/1OR_KMVgVbSym-IauDcx_JPNDJhoXvTF2
1amw_nx75IMA_CLxGfzeui5Y76On1i3Hl,138. Trường Mầm non Hoa Phượng xã Trạm Tấu,#8f8f8f,https://drive.google.com/drive/folders/1amw_nx75IMA_CLxGfzeui5Y76On1i3Hl
1IPYwZtoKRNF8MIGDC1fa6uTX103kjfjU,138. Trường Mầm non Mường Đăng,#8f8f8f,https://drive.google.com/drive/folders/1IPYwZtoKRNF8MIGDC1fa6uTX103kjfjU
1YwIxwdDSBsYIxVmSmj7k_0YWrgPP7PIV,138. TRƯỜNG MẦM NON NHẤT HOÀ,#8f8f8f,https://drive.google.com/drive/folders/1YwIxwdDSBsYIxVmSmj7k_0YWrgPP7PIV
17EruMU9nXQTEYao06kL--nHaJ-jPICej,139 Mầm Non Quang Trung,#8f8f8f,https://drive.google.com/drive/folders/17EruMU9nXQTEYao06kL--nHaJ-jPICej
1U4z_uBhAFzput2-Yu6N8HxKLHQ1h0XvW,139. Trường mầm non Cao Sơn,#8f8f8f,https://drive.google.com/drive/folders/1U4z_uBhAFzput2-Yu6N8HxKLHQ1h0XvW
12Mt8MjPpIr905OvUwYxw2-aetaXaxWzL,139. Trường Tiểu học Sơn Hà,#8f8f8f,https://drive.google.com/drive/folders/12Mt8MjPpIr905OvUwYxw2-aetaXaxWzL
1_zkhKiBniv3JGyJbKdD42INEbkCYWXTY,14 HẠNG MÍ DÌNH,#8f8f8f,https://drive.google.com/drive/folders/1_zkhKiBniv3JGyJbKdD42INEbkCYWXTY
1RSBwOINWkCx1PdOJ5eTbxNkv0wT7atwU,14 HẦU MÍ SÍNH,#8f8f8f,https://drive.google.com/drive/folders/1RSBwOINWkCx1PdOJ5eTbxNkv0wT7atwU
1br6Ggs8e8wR00nZ3phFEwgxTlA2OL4Mh,14 Mầm Non Vĩnh Phong,#8f8f8f,https://drive.google.com/drive/folders/1br6Ggs8e8wR00nZ3phFEwgxTlA2OL4Mh
1IqkxAyQ5D_qS-9MddQalHvQ_E29IKACo,14 Mầm non Luận Thành,#8f8f8f,https://drive.google.com/drive/folders/1IqkxAyQ5D_qS-9MddQalHvQ_E29IKACo
1STARfR3vVLUv0KYvVMOJTdQWkb_JtFWo,14 Trường MN Hoa Ban xã Ea Rốc,#8f8f8f,https://drive.google.com/drive/folders/1STARfR3vVLUv0KYvVMOJTdQWkb_JtFWo
1RoneNG-k1ktz9MAaDn1BU4VVWxWQCQn8,14 Trường tiểu học Sơn Lang,#8f8f8f,https://drive.google.com/drive/folders/1RoneNG-k1ktz9MAaDn1BU4VVWxWQCQn8
1liMHtrjSjc13do3h53s59Ox6gzWzTc9D,14 Trường tiểu học Đồng Tâm,#8f8f8f,https://drive.google.com/drive/folders/1liMHtrjSjc13do3h53s59Ox6gzWzTc9D
1P5C5lJkoAnQ6P-mGPeWkXbdeAb_aHb1q,14 Vừ Thuý Hoa,#8f8f8f,https://drive.google.com/drive/folders/1P5C5lJkoAnQ6P-mGPeWkXbdeAb_aHb1q
1r-J5RDqNvpCr1H69ncMeENC4-oPio1ui,14-Giàng Mí Sình,#8f8f8f,https://drive.google.com/drive/folders/1r-J5RDqNvpCr1H69ncMeENC4-oPio1ui
1l4a01qESpv3VNQcZ1A5GTQGt1QKre_Be,14. ANH 5T COC LY,#8f8f8f,https://drive.google.com/drive/folders/1l4a01qESpv3VNQcZ1A5GTQGt1QKre_Be
1sdoW0yw1zkFG7LFbEcnGVH3W3di-gO2O,14. GIÀNG A CHUNG,#8f8f8f,https://drive.google.com/drive/folders/1sdoW0yw1zkFG7LFbEcnGVH3W3di-gO2O
1HaRwbGTp4MTzcPt4RPL5Sme7qbpeLeSt,14. Lớp MGG 3 tuổi Xà Hồ,#8f8f8f,https://drive.google.com/drive/folders/1HaRwbGTp4MTzcPt4RPL5Sme7qbpeLeSt
1QAqYsxyqKz-QTvpb3DQWNRWE-hJ3hEuQ,14. Lù Thị Hiền,#8f8f8f,https://drive.google.com/drive/folders/1QAqYsxyqKz-QTvpb3DQWNRWE-hJ3hEuQ
1Wg_aO-2PY9IYe3oNqBMpKx0GgZgN17me,14. Lầu Nguyễn Hương Giang,#8f8f8f,https://drive.google.com/drive/folders/1Wg_aO-2PY9IYe3oNqBMpKx0GgZgN17me
1PAyyB700ZhMnUakRcVp2iu3J-jBctzVB,14. Lộc Thị Tâm,#8f8f8f,https://drive.google.com/drive/folders/1PAyyB700ZhMnUakRcVp2iu3J-jBctzVB
15N_CGYlp3zEQF9oFEy1q1nlFPaHhb9_0,14. Lớp 1+2 - Dế Da -13,#8f8f8f,https://drive.google.com/drive/folders/15N_CGYlp3zEQF9oFEy1q1nlFPaHhb9_0
1I6oCHYznxEDkzHTl4m7ezMDRcWXStLr7,14. Lớp MGG Pá Hịa,#8f8f8f,https://drive.google.com/drive/folders/1I6oCHYznxEDkzHTl4m7ezMDRcWXStLr7
1ziyUpLsUIKmXoqqYJOFaffYBVfwEPbzY,14. LỚP MẪU GIÁO 4-5T - NẬM VÌ -19,#8f8f8f,https://drive.google.com/drive/folders/1ziyUpLsUIKmXoqqYJOFaffYBVfwEPbzY
1k-QeKrds12SqkrlCnvEE9mtQJWnf5KXr,14. Trường mầm non Bao La,#8f8f8f,https://drive.google.com/drive/folders/1k-QeKrds12SqkrlCnvEE9mtQJWnf5KXr
1nLiroEUrLQlNeLX23ty_-xqBDCpcmI4E,14. Trường Mầm non Thanh Long,#8f8f8f,https://drive.google.com/drive/folders/1nLiroEUrLQlNeLX23ty_-xqBDCpcmI4E
1EetArEbA9uGSTxoREflzINPTk3L1QG6E,14. Trường PTDTBT Tiểu học Chung Chải số 2,#8f8f8f,https://drive.google.com/drive/folders/1EetArEbA9uGSTxoREflzINPTk3L1QG6E
1MmvwDpk5y56i7CP7nW43oBgCtjjPRUhm,14. Trường Tiểu học Kim Đồng,#8f8f8f,https://drive.google.com/drive/folders/1MmvwDpk5y56i7CP7nW43oBgCtjjPRUhm
1UJKlV7uFA7tVvFR2OObqu-L2Q04r9JHb,14. Điểm trường Bản Yên,#8f8f8f,https://drive.google.com/drive/folders/1UJKlV7uFA7tVvFR2OObqu-L2Q04r9JHb
1Ikliv6fIgdNS-C02z4DU0K2FgixWQK2y,14. Ảnh HS nuôi em lớp lớp 4a3 - 3,#8f8f8f,https://drive.google.com/drive/folders/1Ikliv6fIgdNS-C02z4DU0K2FgixWQK2y
1m2hL0B7reQZExhJN6qm82FW3SZ4L8PVj,14. ẢNH NT C,#8f8f8f,https://drive.google.com/drive/folders/1m2hL0B7reQZExhJN6qm82FW3SZ4L8PVj
1N9Aca6hM9U9RY-1m0CzmkrO6KzmdxCvx,14. Ảnh nuôi em lớp MGB Long Dạo - 29,#8f8f8f,https://drive.google.com/drive/folders/1N9Aca6hM9U9RY-1m0CzmkrO6KzmdxCvx
1Jrs2nxzyjE9f4Lj5riwVPWx2vPp_xGHK,14. Ảnh Nuôi em. Hồ Nhì,#8f8f8f,https://drive.google.com/drive/folders/1Jrs2nxzyjE9f4Lj5riwVPWx2vPp_xGHK
1AsI1kOdQ8s5cXvNIua_vDciw0luWDDCK,14. Ảnh điểm trường Pa Tết - 26 cháu,#8f8f8f,https://drive.google.com/drive/folders/1AsI1kOdQ8s5cXvNIua_vDciw0luWDDCK
11aSBHMM7Q81kL2Ybwd_tktkCkJeLm3AX,140 Trường Mầm non Bông Sen,#8f8f8f,https://drive.google.com/drive/folders/11aSBHMM7Q81kL2Ybwd_tktkCkJeLm3AX
1pdTF9nnqVVT80C2TpIfDiRR7W-faxBoW,140. Trường PTDTBT TH Phì Nhừ,#8f8f8f,https://drive.google.com/drive/folders/1pdTF9nnqVVT80C2TpIfDiRR7W-faxBoW
1Xxr2bTvEQrOABlCbphvhF5T02BR7sRQW,140. Trường PTDTBT TH&THCS Liên Hội,#8f8f8f,https://drive.google.com/drive/folders/1Xxr2bTvEQrOABlCbphvhF5T02BR7sRQW
1B2xCRaNG1Hd9ZcA5QUHxDojsW6eKwYGx,140. Trường TH & THCS Đại Tiến,#8f8f8f,https://drive.google.com/drive/folders/1B2xCRaNG1Hd9ZcA5QUHxDojsW6eKwYGx
1gtsd_XtgPTOKxsN5u7rB_UUlNVTgLFA7,141 Mầm non Hoa Ban,#8f8f8f,https://drive.google.com/drive/folders/1gtsd_XtgPTOKxsN5u7rB_UUlNVTgLFA7
1Wnc-YOLd5e75n_8qRVQsFdsqL9wsmBCa,141. Trường MN Bắc Quỳnh,#8f8f8f,https://drive.google.com/drive/folders/1Wnc-YOLd5e75n_8qRVQsFdsqL9wsmBCa
1e9IwC4e3GchhMI6mF1J1MuQo3qPvolxI,141. Trường Mầm non Phong Châu,#8f8f8f,https://drive.google.com/drive/folders/1e9IwC4e3GchhMI6mF1J1MuQo3qPvolxI
1yyT7WworBnIvk1rrglm8zRItuJ-V8BTu,141. Trường PTDTBT Tiểu học Huổi Lèng,#8f8f8f,https://drive.google.com/drive/folders/1yyT7WworBnIvk1rrglm8zRItuJ-V8BTu
1FRbIXA0HgqBrdRdLdkgHbhI_iupdZJbN,142. Trường Mầm non Huổi Lèng,#8f8f8f,https://drive.google.com/drive/folders/1FRbIXA0HgqBrdRdLdkgHbhI_iupdZJbN
1aKK_gWdFrL7nLb_MKD4WCu_d3oVdE5dT,142. Trường TH & THCS Bế Triều,#8f8f8f,https://drive.google.com/drive/folders/1aKK_gWdFrL7nLb_MKD4WCu_d3oVdE5dT
11lpDw5oPLGkQWOfvFOMpMj6RrQka-bEq,142. Trường tiểu học Lương Năng,#8f8f8f,https://drive.google.com/drive/folders/11lpDw5oPLGkQWOfvFOMpMj6RrQka-bEq
1J87Vc6hRMnBoTS0V2wfOl0N9hjyUZFte,143 Trường PTDTBT TH số 3 Chiềng Ken ,#8f8f8f,https://drive.google.com/drive/folders/1J87Vc6hRMnBoTS0V2wfOl0N9hjyUZFte
1ZAWESqBnfFb749898vFp8ELCnPwMqiAp,143. Trường PTDTBT TH Leng Su Sin ,#8f8f8f,https://drive.google.com/drive/folders/1ZAWESqBnfFb749898vFp8ELCnPwMqiAp
1C2iTUTd8oKBMVLnDFwiXNY8rC2rEhZxP,143. Trường tiểu học Mẫu Sơn,#8f8f8f,https://drive.google.com/drive/folders/1C2iTUTd8oKBMVLnDFwiXNY8rC2rEhZxP
15XGp78xgL2EiCPBL31glw5q_o7MYzuW7,143. Trường Tiểu học Thị Hoa,#8f8f8f,https://drive.google.com/drive/folders/15XGp78xgL2EiCPBL31glw5q_o7MYzuW7
1JVL0SQ8tvPzRav1-ceO4-x3Koba8qN4e,144. MN Hữu Lễ,#8f8f8f,https://drive.google.com/drive/folders/1JVL0SQ8tvPzRav1-ceO4-x3Koba8qN4e
1J111osLE_hEST_-L_YDOhxjQ1mZUGFLZ,144. Trường Mầm Non Chung Chải,#8f8f8f,https://drive.google.com/drive/folders/1J111osLE_hEST_-L_YDOhxjQ1mZUGFLZ
1k7PXZ26EeLLILhmcW7Ou_bOrurZDkbTZ,144. Trường TH&THCS Số 1 Tả Phời,#8f8f8f,https://drive.google.com/drive/folders/1k7PXZ26EeLLILhmcW7Ou_bOrurZDkbTZ
1P44xlUyPybxDsfouoFn-TFzQbzRn-jhA,144. Trường Tiểu học Thông Huề,#8f8f8f,https://drive.google.com/drive/folders/1P44xlUyPybxDsfouoFn-TFzQbzRn-jhA
1OMv1xygZ34XKXvKXdmhI6SaCEgjvECKW,145. trường MN Hùng Việt,#8f8f8f,https://drive.google.com/drive/folders/1OMv1xygZ34XKXvKXdmhI6SaCEgjvECKW
1EOUqEj1TUK4cUlPaJGafYB4npOl9xO39,145. Trường Mầm non Thống Nhất,#8f8f8f,https://drive.google.com/drive/folders/1EOUqEj1TUK4cUlPaJGafYB4npOl9xO39
1zK6ZnzKm5JgERe5b5lrzxDgcjBo5ls5j,145. Trường PTDTBT Tiểu học Kim Đồng,#8f8f8f,https://drive.google.com/drive/folders/1zK6ZnzKm5JgERe5b5lrzxDgcjBo5ls5j
1lUsj1igR0IY4_bYptI9G3fw0zdDm3sll,146. Trường mầm non Kháng Chiến,#8f8f8f,https://drive.google.com/drive/folders/1lUsj1igR0IY4_bYptI9G3fw0zdDm3sll
1hEbMJ1pFPfemYP6qq5ekbvXvrz3ygeSF,146. Trường Mầm non Lê Lợi,#8f8f8f,https://drive.google.com/drive/folders/1hEbMJ1pFPfemYP6qq5ekbvXvrz3ygeSF
1DKC9AKRGrpVY6erpTOiUNF9ZiJD-aItn,146. Trường tiểu học Ẳng Cang,#8f8f8f,https://drive.google.com/drive/folders/1DKC9AKRGrpVY6erpTOiUNF9ZiJD-aItn
1Fb7ELOhITllqpKPgwXVinhebv1Wy9346,147. Trường MN Sín Thầu,#8f8f8f,https://drive.google.com/drive/folders/1Fb7ELOhITllqpKPgwXVinhebv1Wy9346
1IG13MkhIFe0Maq0RHDFNOyCWeuqRz07b,147. Trường Mầm non Quang Long,#8f8f8f,https://drive.google.com/drive/folders/1IG13MkhIFe0Maq0RHDFNOyCWeuqRz07b
1tRcheJndSTy4VtOxrfzsXPABuHVdqzkj,147. Trường PTDTBT TH và THCS Hòa Bình,#8f8f8f,https://drive.google.com/drive/folders/1tRcheJndSTy4VtOxrfzsXPABuHVdqzkj
1fuIk1zzeGlT4DxjajWOkbGVyrX2kLfb0,148. Trường PTDTBT THCS Quang Vinh,#8f8f8f,https://drive.google.com/drive/folders/1fuIk1zzeGlT4DxjajWOkbGVyrX2kLfb0
1QNoLu3kze5HtUy_-ja4b23sNqV46Nuo7,148. Trường TH Mường Lạn,#8f8f8f,https://drive.google.com/drive/folders/1QNoLu3kze5HtUy_-ja4b23sNqV46Nuo7
1KEKmz_tZWfop4GK-mplqsuK7IJHWmVC7,148. Trường tiểu học Minh Khai ,#8f8f8f,https://drive.google.com/drive/folders/1KEKmz_tZWfop4GK-mplqsuK7IJHWmVC7
10lGT4sx9u3fKZRFxLvtv6KI8Iur00f3T,149. Tiểu học 1 Văn Quan,#8f8f8f,https://drive.google.com/drive/folders/10lGT4sx9u3fKZRFxLvtv6KI8Iur00f3T
13HTZwbDhm5dznszsWvSto7h-ckm-nqkV,149. Trường Mầm non Chí Viễn,#8f8f8f,https://drive.google.com/drive/folders/13HTZwbDhm5dznszsWvSto7h-ckm-nqkV
138PQbyXrEgbLdRzICrwBF2ogY1VllXfG,149. Trường Mầm non Nặm Lịch,#8f8f8f,https://drive.google.com/drive/folders/138PQbyXrEgbLdRzICrwBF2ogY1VllXfG
1qvFk8BKesG4f2lwt0pGZWSgA9XRk2FYS,15 Giàng Thị Hương,#8f8f8f,https://drive.google.com/drive/folders/1qvFk8BKesG4f2lwt0pGZWSgA9XRk2FYS
1gWSe4SGlZbuvfuJJ9YdRzSMG0FSb2D_v,15 HẦU MÍ SÍNH,#8f8f8f,https://drive.google.com/drive/folders/1gWSe4SGlZbuvfuJJ9YdRzSMG0FSb2D_v
13zhFDnI5j8f4ztZr1klNQO9B6-vbi_OS,15 Mầm non Vạn Xuân,#8f8f8f,https://drive.google.com/drive/folders/13zhFDnI5j8f4ztZr1klNQO9B6-vbi_OS
1zzpfWLqHIAAso2S8q_qjWR85qbB2aQmD,15 THÀO THỊ THANH HUYỀN,#8f8f8f,https://drive.google.com/drive/folders/1zzpfWLqHIAAso2S8q_qjWR85qbB2aQmD
1bTTwb300m06F7mTQttWopWW8Akyja9kR,15 Trường Mầm non Giáo Hiệu,#8f8f8f,https://drive.google.com/drive/folders/1bTTwb300m06F7mTQttWopWW8Akyja9kR
164GLiO9xlDmJLjDAELi5N71cuP9SJ1r7,15 Trường Mầm non xã Mường Tè,#8f8f8f,https://drive.google.com/drive/folders/164GLiO9xlDmJLjDAELi5N71cuP9SJ1r7
1wXPjGIeb9iVqcS2t1_X-TY7HUyRPQlNe,15 Trường THCS&THPT Kon Hà Nừng,#8f8f8f,https://drive.google.com/drive/folders/1wXPjGIeb9iVqcS2t1_X-TY7HUyRPQlNe
1Kw-YYYX2-nF87wxOW2CqdjBZYDOvcrYz,15+16. Lớp 1A5 + 2A6 - Huổi Lanh - 20,#8f8f8f,https://drive.google.com/drive/folders/1Kw-YYYX2-nF87wxOW2CqdjBZYDOvcrYz
12VhcsaCqzU-Wt9KMOhMl-qCWGQLjJcdE,15-Thào Thị Hoa,#8f8f8f,https://drive.google.com/drive/folders/12VhcsaCqzU-Wt9KMOhMl-qCWGQLjJcdE
1U03LAYOg8qz3F41ydZJQosmN7ueM1IWN,15. Ảnh Dình Phà,#8f8f8f,https://drive.google.com/drive/folders/1U03LAYOg8qz3F41ydZJQosmN7ueM1IWN
1VWt_NlTWTBBssQuUK936IrQbt4t7nMgT,15. Hiệp Chí Thanh,#8f8f8f,https://drive.google.com/drive/folders/1VWt_NlTWTBBssQuUK936IrQbt4t7nMgT
1NZJyI299beU_3WFusDqC1s70-8Y5-ZcP,15. Lớp MGG 5 tuổi bản Pa Ủ,#8f8f8f,https://drive.google.com/drive/folders/1NZJyI299beU_3WFusDqC1s70-8Y5-ZcP
1cX923nAycCrNahUgjAFj78zaYKmvewnM,15. Lê Hoàng Yến,#8f8f8f,https://drive.google.com/drive/folders/1cX923nAycCrNahUgjAFj78zaYKmvewnM
1Ahq4Xby3l_1UbPd9zrWPqqzuiIJHMwOi,15. LÝ KIM VÂN,#8f8f8f,https://drive.google.com/drive/folders/1Ahq4Xby3l_1UbPd9zrWPqqzuiIJHMwOi
1qc1J-HvaTke-8kJ5gjiOFqLGlxV2a9Py,15. Lớp 4A3 - Trung Tâm -13,#8f8f8f,https://drive.google.com/drive/folders/1qc1J-HvaTke-8kJ5gjiOFqLGlxV2a9Py
1h2GEKGNzWj60svNSc_9NxzvVItyIJGvM,15. LỚP MẪU GIÁO 5-6T -NẬM VÌ -23,#8f8f8f,https://drive.google.com/drive/folders/1h2GEKGNzWj60svNSc_9NxzvVItyIJGvM
15Eupwxgn7cCbJMf2pMU-yZpaMU0MrJEk,15. Ma Thị Xay,#8f8f8f,https://drive.google.com/drive/folders/15Eupwxgn7cCbJMf2pMU-yZpaMU0MrJEk
13LhynnGF58NA80tSx4WLHbY32tlN8VvM,15. Tiểu học Mông Ân,#8f8f8f,https://drive.google.com/drive/folders/13LhynnGF58NA80tSx4WLHbY32tlN8VvM
1FCBBqLTPRLDWEPsYPOMnRHdG43Y1YbqM,15. Trường mầm non Phúc Sạn,#8f8f8f,https://drive.google.com/drive/folders/1FCBBqLTPRLDWEPsYPOMnRHdG43Y1YbqM
1kyOD8eHVHFRaLu89Y9cPphMKxKnGM_o7,15. Trường Mầm non Đồng Ý,#8f8f8f,https://drive.google.com/drive/folders/1kyOD8eHVHFRaLu89Y9cPphMKxKnGM_o7
10QJUoePosep4IuIMEzOUqryyw52MPWoC,15. Trường PTDTBT-THCS ĐăkPne,#8f8f8f,https://drive.google.com/drive/folders/10QJUoePosep4IuIMEzOUqryyw52MPWoC
1kr4z6MxXtwErhoZwUGX2V76ifpyX7NyV,15. Điểm trường Mường Toong 7,#8f8f8f,https://drive.google.com/drive/folders/1kr4z6MxXtwErhoZwUGX2V76ifpyX7NyV
1GYA5iiq2t-1wJaewQCVAB99w6LYw71GP,15. Ảnh HS nuôi em Lớp 4A4 - 1,#8f8f8f,https://drive.google.com/drive/folders/1GYA5iiq2t-1wJaewQCVAB99w6LYw71GP
12JEZbqdbOCIFmj-_7XGtTGr-b0aZseQ5,15. ẢNH LỚP 3+4 TUỔI C,#8f8f8f,https://drive.google.com/drive/folders/12JEZbqdbOCIFmj-_7XGtTGr-b0aZseQ5
1cUqjlJIuSAhnzKZTVHwnhmYiBA7dwaMG,15. Ảnh MGG 3-4 tuổi Nậm chim 2 - 35,#8f8f8f,https://drive.google.com/drive/folders/1cUqjlJIuSAhnzKZTVHwnhmYiBA7dwaMG
1dSS9o2adQLFTCbwZ5a6CJT7C-Mak1jOJ,150. Trường Mầm non Hòa Chung,#8f8f8f,https://drive.google.com/drive/folders/1dSS9o2adQLFTCbwZ5a6CJT7C-Mak1jOJ
1Rqz5nxpMkzsudOw0XdFXsmnkfR1-937c,150. Trường mầm non Luân Giói,#8f8f8f,https://drive.google.com/drive/folders/1Rqz5nxpMkzsudOw0XdFXsmnkfR1-937c
13TL5bjelKkp6ihiO834eXD8-tIqI60cd,150. Trường PTDTBT TH&THCS Vạn Thủy,#8f8f8f,https://drive.google.com/drive/folders/13TL5bjelKkp6ihiO834eXD8-tIqI60cd
1loNEmmoaZZ4Dy-dtVfw0Yp9GYSGhlY8w,151. TH&THCS Hòa Bình xã Yên Bình,#8f8f8f,https://drive.google.com/drive/folders/1loNEmmoaZZ4Dy-dtVfw0Yp9GYSGhlY8w
1hI1ccpDxGVUTjrgtjIPAXEoGktrkq7Qf,151. Trường Mầm non Nậm Chua,#8f8f8f,https://drive.google.com/drive/folders/1hI1ccpDxGVUTjrgtjIPAXEoGktrkq7Qf
1mAedTjXyqJc_G3trx_jYGD0xDk2spgxo,151. Trường Mầm non Thụy Hùng,#8f8f8f,https://drive.google.com/drive/folders/1mAedTjXyqJc_G3trx_jYGD0xDk2spgxo
1lV4pbf6sttGa32jbko4-Hdk_lR77Jl4_,152 Trường MN Hùng Sơn,#8f8f8f,https://drive.google.com/drive/folders/1lV4pbf6sttGa32jbko4-Hdk_lR77Jl4_
1n3q44j0imk1O5dgf4xkJcvAj7p4vkOgq,152 Trường Tiểu học Thống Nhất,#8f8f8f,https://drive.google.com/drive/folders/1n3q44j0imk1O5dgf4xkJcvAj7p4vkOgq
15v_r5TyjgOE6XXz4jK4GTkHzmTgUz3J_,152. Trường PTDTBT TH & THCS Huổi Só,#8f8f8f,https://drive.google.com/drive/folders/15v_r5TyjgOE6XXz4jK4GTkHzmTgUz3J_
1vA8d8-TkBtJOEkMPK_uUYC5U7Qe5CVoO,153 Mầm non Quốc Việt,#8f8f8f,https://drive.google.com/drive/folders/1vA8d8-TkBtJOEkMPK_uUYC5U7Qe5CVoO
1zN9FRkcSonRv74GzI6tbVU6FOHsTNS8G,153. Mầm non Si Pa Phìn,#8f8f8f,https://drive.google.com/drive/folders/1zN9FRkcSonRv74GzI6tbVU6FOHsTNS8G
1eNN3YFX2ow5zLTEHz7jtAQPUQU9jfbLO,153. Trường Mầm non Mường Lạn,#8f8f8f,https://drive.google.com/drive/folders/1eNN3YFX2ow5zLTEHz7jtAQPUQU9jfbLO
1SPDZaJy0f-GHP6E65Mau62gwVFhuGMdn,153. Trường Tiểu học Duyệt Trung,#8f8f8f,https://drive.google.com/drive/folders/1SPDZaJy0f-GHP6E65Mau62gwVFhuGMdn
1nD6yttQixTUCG1pMbEAaLl_WVEs2Ycud,154. MN số 1 Nà Nhạn,#8f8f8f,https://drive.google.com/drive/folders/1nD6yttQixTUCG1pMbEAaLl_WVEs2Ycud
1-oPiHuVYqSHYKoY-z1jdayxbIsqjlFU1,154. Trường Mầm non Thái Học,#8f8f8f,https://drive.google.com/drive/folders/1-oPiHuVYqSHYKoY-z1jdayxbIsqjlFU1
1NKlFA3Az5094m3BuUYYWWb-3sOe9X9f5,155. TH số 1 Nà Nhạn,#8f8f8f,https://drive.google.com/drive/folders/1NKlFA3Az5094m3BuUYYWWb-3sOe9X9f5
14AcJCqN6PlysqJM3Fr-22tTnaBCwtI4p,155. Trường Mầm non Lương Trương,#8f8f8f,https://drive.google.com/drive/folders/14AcJCqN6PlysqJM3Fr-22tTnaBCwtI4p
1vgxlAa2a9cASamMx3lzqg3DEMJosLIUp,156 TH&THCS Kháng Chiến ,#8f8f8f,https://drive.google.com/drive/folders/1vgxlAa2a9cASamMx3lzqg3DEMJosLIUp
1-NGSW974pnuO_tW4Je2GL5gofRHbqmbp,156. TH số 2 Pá Khoang,#8f8f8f,https://drive.google.com/drive/folders/1-NGSW974pnuO_tW4Je2GL5gofRHbqmbp
1btNLeM6fk37nmtVdZSdTaqGDGZW_UR1h,156. Trường Mầm non Kim Loan,#8f8f8f,https://drive.google.com/drive/folders/1btNLeM6fk37nmtVdZSdTaqGDGZW_UR1h
17VpKeMEMO7u1aJsRhKInlbjGyEpCuKwE,157 PTDTBTTH Đồng Giáp,#8f8f8f,https://drive.google.com/drive/folders/17VpKeMEMO7u1aJsRhKInlbjGyEpCuKwE
1054BF57dwnfhJxwXbV4cadcQtDzCPAqr,157. THCS Nà Nhạn,#8f8f8f,https://drive.google.com/drive/folders/1054BF57dwnfhJxwXbV4cadcQtDzCPAqr
1bsigoCV7iq4BEYFy8xoaicaV9J2FNzVq,157. Trường Mầm non Thắng Lợi,#8f8f8f,https://drive.google.com/drive/folders/1bsigoCV7iq4BEYFy8xoaicaV9J2FNzVq
1O1Ad3l-YRqm8qbAsNiLTwRiRcF6aBieg,158 PTDTBT TH2 Tri Lễ,#8f8f8f,https://drive.google.com/drive/folders/1O1Ad3l-YRqm8qbAsNiLTwRiRcF6aBieg
1Rr5nabBTTAnJNmoO0ChLn4gKLX6h-noZ,158 Tiểu Học Dân Chủ,#8f8f8f,https://drive.google.com/drive/folders/1Rr5nabBTTAnJNmoO0ChLn4gKLX6h-noZ
1itj9oYXbCpPA7NFaNXc1iVaE17kUhqMt,158. MN số 2 Pá Khoang,#8f8f8f,https://drive.google.com/drive/folders/1itj9oYXbCpPA7NFaNXc1iVaE17kUhqMt
