[progress] files: skipped_already_mapped=4250
[progress] files: skipped_already_mapped=4300
[progress] discovery: scanned=6000
[progress] folders: skipped_already_mapped=1650
[progress] files: skipped_already_mapped=4350
[progress] discovery: scanned=6100
[progress] files: skipped_already_mapped=4400
[progress] discovery: scanned=6200
[progress] files: skipped_already_mapped=4450
[progress] folders: skipped_already_mapped=1700
[progress] files: skipped_already_mapped=4500
[progress] discovery: scanned=6300
[progress] files: skipped_already_mapped=4550
[progress] folders: skipped_already_mapped=1750
[progress] discovery: scanned=6400
[progress] files: skipped_already_mapped=4600
[progress] discovery: scanned=6500
[progress] files: skipped_already_mapped=4650
[progress] folders: skipped_already_mapped=1800
[progress] files: skipped_already_mapped=4700
[progress] discovery: scanned=6600
[progress] files: skipped_already_mapped=4750
[progress] discovery: scanned=6700
[progress] files: skipped_already_mapped=4800
[progress] folders: skipped_already_mapped=1850
[progress] files: skipped_already_mapped=4850
[progress] discovery: scanned=6800
[progress] files: skipped_already_mapped=4900
[progress] discovery: scanned=6900
[progress] files: skipped_already_mapped=4950
[progress] folders: skipped_already_mapped=1900
[progress] files: skipped_already_mapped=5000
[progress] discovery: scanned=7000
[progress] files: skipped_already_mapped=5050
[progress] discovery: scanned=7100
[progress] folders: skipped_already_mapped=1950
[progress] files: skipped_already_mapped=5100
[progress] discovery: scanned=7200
[progress] files: skipped_already_mapped=5150
[progress] folders: skipped_already_mapped=2000
[progress] discovery: scanned=7300
[progress] files: skipped_already_mapped=5200
[progress] files: skipped_already_mapped=5250
[progress] discovery: scanned=7400
[progress] folders: skipped_already_mapped=2050
[progress] files: skipped_already_mapped=5300
[progress] discovery: scanned=7500
[progress] files: skipped_already_mapped=5350
[progress] folders: skipped_already_mapped=2100
[progress] files: skipped_already_mapped=5400
[progress] discovery: scanned=7600
[progress] files: skipped_already_mapped=5450
[progress] discovery: scanned=7700
[progress] files: skipped_already_mapped=5500
[progress] folders: skipped_already_mapped=2150
[progress] discovery: scanned=7800
[progress] files: skipped_already_mapped=5550
[progress] files: skipped_already_mapped=5600
[progress] folders: skipped_already_mapped=2200
[progress] discovery: scanned=7900
[progress] files: skipped_already_mapped=5650
[progress] discovery: scanned=8000
[progress] files: skipped_already_mapped=5700
[progress] folders: skipped_already_mapped=2250
[progress] discovery: scanned=8100
[progress] files: skipped_already_mapped=5750
[progress] folders: skipped_already_mapped=2300
[progress] discovery: scanned=8200
[progress] files: skipped_already_mapped=5800
[progress] files: skipped_already_mapped=5850
[progress] discovery: scanned=8300
[progress] files: skipped_already_mapped=5900
[progress] folders: skipped_already_mapped=2350
[progress] discovery: scanned=8400
[progress] files: skipped_already_mapped=5950
[progress] files: skipped_already_mapped=6000
[progress] discovery: scanned=8500
[progress] folders: skipped_already_mapped=2400
[progress] files: skipped_already_mapped=6050
[progress] discovery: scanned=8600
[progress] files: skipped_already_mapped=6100
[progress] folders: skipped_already_mapped=2450
[progress] discovery: scanned=8700
[progress] files: skipped_already_mapped=6150
[progress] files: skipped_already_mapped=6200
[progress] discovery: scanned=8800
[progress] folders: skipped_already_mapped=2500
[progress] files: skipped_already_mapped=6250
[progress] discovery: scanned=8900
[progress] files: skipped_already_mapped=6300
[progress] discovery: scanned=9000
[progress] files: skipped_already_mapped=6350
[progress] folders: skipped_already_mapped=2550
[progress] files: skipped_already_mapped=6400
[progress] discovery: scanned=9100
[progress] files: skipped_already_mapped=6450
[progress] files: skipped_already_mapped=6500
[progress] discovery: scanned=9200
[progress] files: skipped_already_mapped=6550
