account_id,google_object_id,google_url,reason
sucmanh2000,18SlrpU4mUQefo9zT1bD2uoPLo_DybfGz,https://drive.google.com/file/d/18SlrpU4mUQefo9zT1bD2uoPLo_DybfGz/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1unELN7WL9g-MkEWLF0duA9v_XTCRKHJ0,https://drive.google.com/file/d/1unELN7WL9g-MkEWLF0duA9v_XTCRKHJ0/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1h4pPAD7TJtQo8ukCLFyG0GxV680T_wVM,https://drive.google.com/file/d/1h4pPAD7TJtQo8ukCLFyG0GxV680T_wVM/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1Ux4BVCY9jGBFK3bYyZlS7MKpdlXydfSn,https://drive.google.com/file/d/1Ux4BVCY9jGBFK3bYyZlS7MKpdlXydfSn/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,15L1xKqxt1XAlLqYC6qkmyRScyHIsloCG,https://drive.google.com/file/d/15L1xKqxt1XAlLqYC6qkmyRScyHIsloCG/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,156k50buTxXIVdi_mJ8FZe_KPS8O2AuYz,https://drive.google.com/file/d/156k50buTxXIVdi_mJ8FZe_KPS8O2AuYz/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1k1chnOogOx52xFJRd6jrTUUVPVaueFSQ,https://drive.google.com/file/d/1k1chnOogOx52xFJRd6jrTUUVPVaueFSQ/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,11JTuqjXCbEYP7rGV1_3eEVNNKGbGiERy,https://drive.google.com/file/d/11JTuqjXCbEYP7rGV1_3eEVNNKGbGiERy/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,13urNVQmF-6fcBx09PYnMawLlZq961BF0,https://drive.google.com/file/d/13urNVQmF-6fcBx09PYnMawLlZq961BF0/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1rHjAZ8xwhd8wQGkyhwEow0ZucP50l8LL,https://drive.google.com/file/d/1rHjAZ8xwhd8wQGkyhwEow0ZucP50l8LL/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1Kxn2Mv3rG3lNIKRsFRTNBDWzazmHwWLU,https://drive.google.com/file/d/1Kxn2Mv3rG3lNIKRsFRTNBDWzazmHwWLU/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,17UBQbQzBk_jBqlu4pH00WqDVLUcFIEVA,https://drive.google.com/file/d/17UBQbQzBk_jBqlu4pH00WqDVLUcFIEVA/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1vwgnuynDUV7VFBRLmQdZzuy66A2FmwUO,https://drive.google.com/file/d/1vwgnuynDUV7VFBRLmQdZzuy66A2FmwUO/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1UZBtyPemG-E5NygUkP6DpUj_BFUV5D45,https://drive.google.com/file/d/1UZBtyPemG-E5NygUkP6DpUj_BFUV5D45/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,19pGDChu469aIaacDvgbbmKQTWjVafj95,https://drive.google.com/file/d/19pGDChu469aIaacDvgbbmKQTWjVafj95/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1nwS51LYUdH7uh-twJdEEqAcmwwe_pMla,https://drive.google.com/file/d/1nwS51LYUdH7uh-twJdEEqAcmwwe_pMla/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1o76lWH2d0_Fl4B-MTfbQeTcRF5EulDuw,https://drive.google.com/file/d/1o76lWH2d0_Fl4B-MTfbQeTcRF5EulDuw/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1LzBfCOz-OyRxjKuypik7pyZQmMO-dfpI,https://drive.google.com/file/d/1LzBfCOz-OyRxjKuypik7pyZQmMO-dfpI/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1jGmJKbWlYw4wF9NWYXQUUCCH30iEQ8xc,https://drive.google.com/file/d/1jGmJKbWlYw4wF9NWYXQUUCCH30iEQ8xc/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1q7yUnnifyOhfpCIFBR4Bik77C6IvaQz-,https://drive.google.com/file/d/1q7yUnnifyOhfpCIFBR4Bik77C6IvaQz-/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1UiANyNtj1XiuU8EoTpNjs6Z1gM4NdiGo,https://drive.google.com/file/d/1UiANyNtj1XiuU8EoTpNjs6Z1gM4NdiGo/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1lnFnnmvda_P6lrdw4AKWXgmmqxCvPP9x,https://drive.google.com/file/d/1lnFnnmvda_P6lrdw4AKWXgmmqxCvPP9x/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1X5GZM8oGLq1kq4QRhcaVmIDlJl-uNNxE,https://drive.google.com/file/d/1X5GZM8oGLq1kq4QRhcaVmIDlJl-uNNxE/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,13g74DABAFYOtGzbfoA8Fug8O_dfoSRhN,https://drive.google.com/file/d/13g74DABAFYOtGzbfoA8Fug8O_dfoSRhN/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1Q8jB88gwOiBhRef88SoU4jx1Sbh_NLaR,https://drive.google.com/file/d/1Q8jB88gwOiBhRef88SoU4jx1Sbh_NLaR/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1FvND_x5PJSNTP8u3KMv0stKyZvObySxe,https://drive.google.com/file/d/1FvND_x5PJSNTP8u3KMv0stKyZvObySxe/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1zu2R8j6bL5PEe8ip3N55Dl02mHZYBiY3,https://drive.google.com/file/d/1zu2R8j6bL5PEe8ip3N55Dl02mHZYBiY3/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1odYP8ekjQN2mg0qofyHxKBlLbXBOSMSV,https://drive.google.com/file/d/1odYP8ekjQN2mg0qofyHxKBlLbXBOSMSV/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1zyH8HuQVEKovD6hX2V5VvnylzcUhhYsO,https://drive.google.com/file/d/1zyH8HuQVEKovD6hX2V5VvnylzcUhhYsO/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,14GoCgGKEruYeK357HBF1aHzGHK4rBwba,https://drive.google.com/file/d/14GoCgGKEruYeK357HBF1aHzGHK4rBwba/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1oT6OZz-Po7hAMj3VpBUMXjdQmxmMaxEn,https://drive.google.com/file/d/1oT6OZz-Po7hAMj3VpBUMXjdQmxmMaxEn/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,19UH0ZHdnk7SKM-8eOqhBXrzaTDedQIY8,https://drive.google.com/file/d/19UH0ZHdnk7SKM-8eOqhBXrzaTDedQIY8/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,196XcEiqXiapFy_y6To25qxN6ND08lh_H,https://drive.google.com/file/d/196XcEiqXiapFy_y6To25qxN6ND08lh_H/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1-LE9ee2ST7bY7EyUTVzUxuS6reGChYkq,https://drive.google.com/file/d/1-LE9ee2ST7bY7EyUTVzUxuS6reGChYkq/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1fSv-bOckrqO-90_Rl2xTV911h0MottAy,https://drive.google.com/file/d/1fSv-bOckrqO-90_Rl2xTV911h0MottAy/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1VHniSACGDDh2LlMX9kEPotqLmDCZoZt9,https://drive.google.com/file/d/1VHniSACGDDh2LlMX9kEPotqLmDCZoZt9/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1xzP31Fe3ESihMuCOSgHpqma0V5xfUB6C,https://drive.google.com/file/d/1xzP31Fe3ESihMuCOSgHpqma0V5xfUB6C/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1a5uO7XwnyvcW_4TquIkTW-kVSRa8aiyb,https://drive.google.com/file/d/1a5uO7XwnyvcW_4TquIkTW-kVSRa8aiyb/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1pcCnn5OWNb7aP-cll5Ad95ZIIR3aVVGs,https://drive.google.com/file/d/1pcCnn5OWNb7aP-cll5Ad95ZIIR3aVVGs/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,192t7JNLFFobnTxScO-wnOLDMmnaPg0Nd,https://drive.google.com/file/d/192t7JNLFFobnTxScO-wnOLDMmnaPg0Nd/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1T4EuvHnh5imwXvlTzc50htvcUwQi5ATD,https://drive.google.com/file/d/1T4EuvHnh5imwXvlTzc50htvcUwQi5ATD/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1tfVXphloK03kRyFXoDG6zvn5zORB44GG,https://drive.google.com/file/d/1tfVXphloK03kRyFXoDG6zvn5zORB44GG/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
sucmanh2000,1ewbyhashP-DzwwkSpdCGPaVaWtDHxPk2,https://drive.google.com/file/d/1ewbyhashP-DzwwkSpdCGPaVaWtDHxPk2/view?usp=drivesdk,HTTPError:HTTP Error 400: Bad Request
