account_id,object_type,google_object_id,google_url,lark_object_id,lark_url
sucmanh2000,file,1vLURthL0aBRrNVuV2qm2dFD6XIzhGhfF,https://docs.google.com/spreadsheets/d/1vLURthL0aBRrNVuV2qm2dFD6XIzhGhfF/edit?usp=drivesdk&ouid=113541326178825985317&rtpof=true&sd=true,IQhLb6Y6ro2z2LxAVt6l1sMKg7f,https://vf43ep4fmww.sg.larksuite.com/file/IQhLb6Y6ro2z2LxAVt6l1sMKg7f
sucmanh2000,folder,1ZbaLq6USubRznJJCW2QE1GzrZ9u1o7WR,https://drive.google.com/drive/folders/1ZbaLq6USubRznJJCW2QE1GzrZ9u1o7WR,VifBfUu31lh4sBdb0Ujl3SgogNe,https://vf43ep4fmww.sg.larksuite.com/drive/folder/VifBfUu31lh4sBdb0Ujl3SgogNe
sucmanh2000,folder,1zz1GxtLg0SsZxPLYFGhQKbYGOv6aJn2S,https://drive.google.com/drive/folders/1zz1GxtLg0SsZxPLYFGhQKbYGOv6aJn2S,XJmUfvWOWlJae0dh2X1lx0emgQe,https://vf43ep4fmww.sg.larksuite.com/drive/folder/XJmUfvWOWlJae0dh2X1lx0emgQe
sucmanh2000,folder,16tYcbz0GNz7SKeikJHAEIqnqNmKKcPkI,https://drive.google.com/drive/folders/16tYcbz0GNz7SKeikJHAEIqnqNmKKcPkI,Epo7fMQlMlYn0Yd6o2llHwubgcf,https://vf43ep4fmww.sg.larksuite.com/drive/folder/Epo7fMQlMlYn0Yd6o2llHwubgcf
sucmanh2000,folder,1ue6VbEAEiffeoMN_uO-RdnbCEMTgxVgG,https://drive.google.com/drive/folders/1ue6VbEAEiffeoMN_uO-RdnbCEMTgxVgG,BCIRfMmmYlQQ3Wdt1g0lGnSkgih,https://vf43ep4fmww.sg.larksuite.com/drive/folder/BCIRfMmmYlQQ3Wdt1g0lGnSkgih
sucmanh2000,folder,1IiNX7-KVwOziM6AYynLmxa1vrq7d5u__,https://drive.google.com/drive/folders/1IiNX7-KVwOziM6AYynLmxa1vrq7d5u__,YnXHf7hW1lunD2dNPN4lOvtsg5l,https://vf43ep4fmww.sg.larksuite.com/drive/folder/YnXHf7hW1lunD2dNPN4lOvtsg5l
sucmanh2000,folder,1G5tSePDny1EGTZv2KXV_hI6_zxeGqe5X,https://drive.google.com/drive/folders/1G5tSePDny1EGTZv2KXV_hI6_zxeGqe5X,YdgBfOTeXlpi3NdXHeZlhNqBgvf,https://vf43ep4fmww.sg.larksuite.com/drive/folder/YdgBfOTeXlpi3NdXHeZlhNqBgvf
sucmanh2000,folder,1hRuT66pbL9jjZIxSTYzatEbRUbYAGesW,https://drive.google.com/drive/folders/1hRuT66pbL9jjZIxSTYzatEbRUbYAGesW,DRbcfFiHYlkqpwdpXe5lP4GSgee,https://vf43ep4fmww.sg.larksuite.com/drive/folder/DRbcfFiHYlkqpwdpXe5lP4GSgee
sucmanh2000,folder,1H8HOR4DJhDW13i2hPWDZBqY-BlCEI6mQ,https://drive.google.com/drive/folders/1H8HOR4DJhDW13i2hPWDZBqY-BlCEI6mQ,LW4dfaGRQl9PWjdcRwjltRqTgfQ,https://vf43ep4fmww.sg.larksuite.com/drive/folder/LW4dfaGRQl9PWjdcRwjltRqTgfQ
sucmanh2000,file,1wElo9b-a4uzNP2M4WOxC8TLyuLVXJrO_,https://drive.google.com/file/d/1wElo9b-a4uzNP2M4WOxC8TLyuLVXJrO_/view?usp=drivesdk,Pqo6bqsjBoMXHFxfuX9lGU3Fgad,https://vf43ep4fmww.sg.larksuite.com/file/Pqo6bqsjBoMXHFxfuX9lGU3Fgad
sucmanh2000,file,12aQUEvOcOW2YZFrv__dzzhYW1m1OWhLx,https://drive.google.com/file/d/12aQUEvOcOW2YZFrv__dzzhYW1m1OWhLx/view?usp=drivesdk,ISC4bO8NroBPMoxr3U9lJl0kgcb,https://vf43ep4fmww.sg.larksuite.com/file/ISC4bO8NroBPMoxr3U9lJl0kgcb
sucmanh2000,file,1kby9zVAV3kkBc1eTupgL1aej6YWb-_wT,https://drive.google.com/file/d/1kby9zVAV3kkBc1eTupgL1aej6YWb-_wT/view?usp=drivesdk,UczjbeFrHoEDBwxnt3mlri91gne,https://vf43ep4fmww.sg.larksuite.com/file/UczjbeFrHoEDBwxnt3mlri91gne
sucmanh2000,folder,1ytDNUnKgoacgrd0tlVOuMSN4SHwnx8v2,https://drive.google.com/drive/folders/1ytDNUnKgoacgrd0tlVOuMSN4SHwnx8v2,RYwLfnCBklKkRpd5ghPlRHeMgag,https://vf43ep4fmww.sg.larksuite.com/drive/folder/RYwLfnCBklKkRpd5ghPlRHeMgag
sucmanh2000,file,1VzCjhCWLTgT5-mQF_0AkRTPT8py-5KyV,https://docs.google.com/spreadsheets/d/1VzCjhCWLTgT5-mQF_0AkRTPT8py-5KyV/edit?usp=drivesdk&ouid=113541326178825985317&rtpof=true&sd=true,U9NDbRrPwoINtSxkcf4lC0JygU1,https://vf43ep4fmww.sg.larksuite.com/file/U9NDbRrPwoINtSxkcf4lC0JygU1
sucmanh2000,file,1k-QZaxIY4euwIhW1gzQWfp_J_jPk9d1T,https://docs.google.com/spreadsheets/d/1k-QZaxIY4euwIhW1gzQWfp_J_jPk9d1T/edit?usp=drivesdk&ouid=113541326178825985317&rtpof=true&sd=true,FyPcbWyTHohCd6xeOZnlOB3Igtg,https://vf43ep4fmww.sg.larksuite.com/file/FyPcbWyTHohCd6xeOZnlOB3Igtg
sucmanh2000,folder,1Bv1YjTC4XapnuHerO5dJUG9MfRdtgwP3,https://drive.google.com/drive/folders/1Bv1YjTC4XapnuHerO5dJUG9MfRdtgwP3,Uap7f6oDGlVnyZdzEJPluY6Sgqc,https://vf43ep4fmww.sg.larksuite.com/drive/folder/Uap7f6oDGlVnyZdzEJPluY6Sgqc
sucmanh2000,file,1tLiwisekjwx-ekDxX28gWBJ_UCDXDPEf,https://drive.google.com/file/d/1tLiwisekjwx-ekDxX28gWBJ_UCDXDPEf/view?usp=drivesdk,Bys1bp8cUoeZWOxUcJcl5rzSglh,https://vf43ep4fmww.sg.larksuite.com/file/Bys1bp8cUoeZWOxUcJcl5rzSglh
sucmanh2000,folder,1zmMUS9HHwRejZ1VsopleWlPuxbLljIPf,https://drive.google.com/drive/folders/1zmMUS9HHwRejZ1VsopleWlPuxbLljIPf,MWC1f9Y9nlmyqAdeodplp21Rgzb,https://vf43ep4fmww.sg.larksuite.com/drive/folder/MWC1f9Y9nlmyqAdeodplp21Rgzb
sucmanh2000,folder,1nJKHotACxJKCjFiRM9r19Bkadna_xEng,https://drive.google.com/drive/folders/1nJKHotACxJKCjFiRM9r19Bkadna_xEng,MBEsf5XdVlUZtddGAHglt5URgS7,https://vf43ep4fmww.sg.larksuite.com/drive/folder/MBEsf5XdVlUZtddGAHglt5URgS7
sucmanh2000,folder,1tI2AthtLakA7fk4Kn6cplMMy5tZZl8bl,https://drive.google.com/drive/folders/1tI2AthtLakA7fk4Kn6cplMMy5tZZl8bl,QJs8fzScSljfwydiQ51lo7CYgIb,https://vf43ep4fmww.sg.larksuite.com/drive/folder/QJs8fzScSljfwydiQ51lo7CYgIb
sucmanh2000,folder,1ubl0VjUbbPoFh6dIM8EsoePiWiE8kazb,https://drive.google.com/drive/folders/1ubl0VjUbbPoFh6dIM8EsoePiWiE8kazb,SIOefSGrRlCsSydQVbellVMQgzf,https://vf43ep4fmww.sg.larksuite.com/drive/folder/SIOefSGrRlCsSydQVbellVMQgzf
sucmanh2000,file,1y156X5JnyJ-5rdmDv6jpxTeq7YvljHfb,https://drive.google.com/file/d/1y156X5JnyJ-5rdmDv6jpxTeq7YvljHfb/view?usp=drivesdk,C0fHbDZqYoqOVoxF5WOlQ51qgac,https://vf43ep4fmww.sg.larksuite.com/file/C0fHbDZqYoqOVoxF5WOlQ51qgac
sucmanh2000,folder,1VjVZOxmFyuHlbsDUvrd0F6SmAgAB-_Hg,https://drive.google.com/drive/folders/1VjVZOxmFyuHlbsDUvrd0F6SmAgAB-_Hg,KTLKfuUTDlA4RJd5HoflO9HLg0c,https://vf43ep4fmww.sg.larksuite.com/drive/folder/KTLKfuUTDlA4RJd5HoflO9HLg0c
sucmanh2000,folder,1QVa6C1wxNZuO4tkS9ImYtuZ-6jrXWgKD,https://drive.google.com/drive/folders/1QVa6C1wxNZuO4tkS9ImYtuZ-6jrXWgKD,T6IMfU4k4lfZtMdn23QlfmucgDp,https://vf43ep4fmww.sg.larksuite.com/drive/folder/T6IMfU4k4lfZtMdn23QlfmucgDp
sucmanh2000,folder,1tB3f4o7P94A5fjgwNWMWb5EXJpfDowZn,https://drive.google.com/drive/folders/1tB3f4o7P94A5fjgwNWMWb5EXJpfDowZn,FZlNfadf3lPKkedTWi2lb5lhgXf,https://vf43ep4fmww.sg.larksuite.com/drive/folder/FZlNfadf3lPKkedTWi2lb5lhgXf
sucmanh2000,folder,1tPb400PyNHj_iqX5CpB59jTcuI086ct7,https://drive.google.com/drive/folders/1tPb400PyNHj_iqX5CpB59jTcuI086ct7,PzJefW4holIB8JdG6dKlR8r9gvg,https://vf43ep4fmww.sg.larksuite.com/drive/folder/PzJefW4holIB8JdG6dKlR8r9gvg
sucmanh2000,file,1gn1s8XlB2bFO96miqHR1XzGLE4OTey-5,https://drive.google.com/file/d/1gn1s8XlB2bFO96miqHR1XzGLE4OTey-5/view?usp=drivesdk,SsSCbg0W7odYZuxWSMYlyBNngBc,https://vf43ep4fmww.sg.larksuite.com/file/SsSCbg0W7odYZuxWSMYlyBNngBc
